#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ARNTL	CSNK1A1	9606.ENSP00000384517	9606.ENSP00000421689	0	0	0	0	0	0.157	0	0.376	0.452
ARPC1B	CORO1A	9606.ENSP00000389631	9606.ENSP00000219150	0	0	0	0	0.822	0.057	0	0.351	0.882
ARPC1B	WASL	9606.ENSP00000389631	9606.ENSP00000223023	0	0	0	0	0.062	0.750	0.900	0.733	0.992
ARPC1B	PAK1	9606.ENSP00000389631	9606.ENSP00000278568	0	0	0	0	0.056	0.282	0	0.727	0.799
ARPC1B	CLIC1	9606.ENSP00000389631	9606.ENSP00000364935	0	0	0	0	0.596	0	0	0.060	0.604
ARPC1B	GRB2	9606.ENSP00000389631	9606.ENSP00000376345	0	0	0	0	0.119	0	0.600	0.146	0.673
ARPC1B	CDC42	9606.ENSP00000389631	9606.ENSP00000383118	0	0	0	0	0.323	0	0.600	0.479	0.846
ARRB1	M6PR	9606.ENSP00000409581	9606.ENSP00000000412	0	0	0	0	0	0	0.600	0	0.600
ARRB1	CTSZ	9606.ENSP00000409581	9606.ENSP00000217131	0	0	0	0	0	0	0.600	0.047	0.602
ARRB1	RPS6KB1	9606.ENSP00000409581	9606.ENSP00000225577	0	0	0	0	0	0	0	0.444	0.444
ARRB1	PAPD7	9606.ENSP00000409581	9606.ENSP00000230859	0	0	0	0	0	0	0.600	0	0.600
ARRB1	AP3B1	9606.ENSP00000409581	9606.ENSP00000255194	0	0	0	0	0	0.143	0.600	0.043	0.643
ARRB1	KRAS	9606.ENSP00000409581	9606.ENSP00000256078	0	0	0	0	0.062	0.056	0.600	0.152	0.659
ARRB1	SLC9A1	9606.ENSP00000409581	9606.ENSP00000263980	0	0	0	0	0	0.497	0	0.445	0.709
ARRB1	PIK3C2A	9606.ENSP00000409581	9606.ENSP00000265970	0	0	0	0	0	0.157	0.600	0.090	0.666
ARRB1	CCL11	9606.ENSP00000409581	9606.ENSP00000302234	0	0	0	0	0	0	0.900	0	0.900
ARRB1	P2RY12	9606.ENSP00000409581	9606.ENSP00000307259	0	0	0	0	0	0	0	0.823	0.823
ARRB1	AGGF1	9606.ENSP00000409581	9606.ENSP00000316109	0	0	0	0	0	0	0.600	0.049	0.603
ARRB1	OR6A2	9606.ENSP00000409581	9606.ENSP00000330384	0	0	0	0	0	0	0.600	0	0.600
ARRB1	CCR10	9606.ENSP00000409581	9606.ENSP00000332504	0	0	0	0	0	0.173	0.600	0.178	0.704
ARRB1	AP1S1	9606.ENSP00000409581	9606.ENSP00000336666	0	0	0	0	0	0	0.600	0.061	0.608
ARRB1	CTNNB1	9606.ENSP00000409581	9606.ENSP00000344456	0	0	0	0	0.063	0	0	0.705	0.713
ARRB1	ATG7	9606.ENSP00000409581	9606.ENSP00000346437	0	0	0	0	0	0	0.600	0.090	0.620
ARRB1	FXR1	9606.ENSP00000409581	9606.ENSP00000350170	0	0	0	0	0	0	0.600	0.044	0.601
ARRB1	OR10A3	9606.ENSP00000409581	9606.ENSP00000353988	0	0	0	0	0	0	0.600	0	0.600
ARRB1	CCL28	9606.ENSP00000409581	9606.ENSP00000354416	0	0	0	0	0	0	0	0.422	0.422
ARRB1	PTAFR	9606.ENSP00000409581	9606.ENSP00000362965	0	0	0	0	0	0.651	0	0.324	0.754
ARRB1	AVP	9606.ENSP00000409581	9606.ENSP00000369647	0	0	0	0	0	0	0.600	0.061	0.608
ARRB1	SNX9	9606.ENSP00000409581	9606.ENSP00000376024	0	0	0	0	0.062	0	0.600	0.074	0.622
ARRB1	AP1G1	9606.ENSP00000409581	9606.ENSP00000377148	0	0	0	0	0	0.057	0.600	0	0.606
ARRB1	TXNIP	9606.ENSP00000409581	9606.ENSP00000462521	0	0	0	0	0	0	0	0.400	0.400
ARRB1	CLIP1	9606.ENSP00000409581	9606.ENSP00000479322	0	0	0	0	0	0	0	0.651	0.651
ARRB1	CSNK1A1	9606.ENSP00000409581	9606.ENSP00000421689	0	0	0	0	0	0.114	0.650	0.063	0.684
ASPH	GDAP1	9606.ENSP00000368767	9606.ENSP00000220822	0	0	0	0	0.062	0	0	0.475	0.486
ASPH	HIST1H4F	9606.ENSP00000368767	9606.ENSP00000244537	0	0	0	0	0	0.270	0	0.525	0.638
ASPH	ARNT	9606.ENSP00000368767	9606.ENSP00000351407	0	0	0	0	0	0	0.900	0	0.900
ASPH	HIST2H2BE	9606.ENSP00000368767	9606.ENSP00000358151	0	0	0	0	0	0	0	0.578	0.578
ASTN1	EPHA4	9606.ENSP00000354536	9606.ENSP00000281821	0	0	0	0	0.107	0	0	0.398	0.440
ASTN1	CTNND2	9606.ENSP00000354536	9606.ENSP00000307134	0	0	0	0	0.349	0	0	0.171	0.437
ASTN1	SMCHD1	9606.ENSP00000354536	9606.ENSP00000326603	0	0	0	0	0	0	0	0.571	0.571
ASTN1	NOP56	9606.ENSP00000354536	9606.ENSP00000370589	0	0	0	0	0	0	0	0.429	0.429
ATAD2	PSMD8	9606.ENSP00000287394	9606.ENSP00000215071	0	0	0	0	0.140	0.346	0	0.145	0.477
ATAD2	HIST1H4F	9606.ENSP00000287394	9606.ENSP00000244537	0	0	0	0	0	0.842	0	0.855	0.976
ATAD2	PSMD3	9606.ENSP00000287394	9606.ENSP00000264639	0	0	0	0	0.208	0.346	0	0.145	0.518
ATAD2	PSMB6	9606.ENSP00000287394	9606.ENSP00000270586	0	0	0	0	0.166	0.278	0	0.085	0.400
ATAD2	NUF2	9606.ENSP00000287394	9606.ENSP00000271452	0	0	0	0	0.571	0	0	0.210	0.647
ATAD2	SSRP1	9606.ENSP00000287394	9606.ENSP00000278412	0	0	0	0	0.177	0.570	0	0.293	0.727
ATAD2	KIF20B	9606.ENSP00000287394	9606.ENSP00000360793	0	0	0	0	0.357	0.071	0	0.124	0.431
ATAD2	CTNNA1	9606.ENSP00000287394	9606.ENSP00000304669	0	0	0	0	0.065	0	0	0.449	0.463
ATAD2	EZH2	9606.ENSP00000287394	9606.ENSP00000320147	0	0	0	0	0.355	0.057	0	0.258	0.509
ATAD2	POLR2L	9606.ENSP00000287394	9606.ENSP00000324124	0	0	0	0	0.062	0.118	0	0.467	0.520
ATAD2	BRD2	9606.ENSP00000287394	9606.ENSP00000378704	0	0	0	0	0.073	0.098	0	0.548	0.589
ATAD2	TOP1	9606.ENSP00000287394	9606.ENSP00000354522	0	0	0	0	0.084	0.105	0	0.544	0.594
ATAD2	HELLS	9606.ENSP00000287394	9606.ENSP00000377601	0	0	0	0	0.428	0.207	0	0.237	0.624
ATAD2	PRC1	9606.ENSP00000287394	9606.ENSP00000377793	0	0	0	0	0.685	0	0	0.115	0.710
ATAD2	TOP2A	9606.ENSP00000287394	9606.ENSP00000411532	0.051	0	0	0	0.790	0.244	0	0.248	0.872
ATG13	RPS6KB1	9606.ENSP00000432412	9606.ENSP00000225577	0	0	0	0	0	0	0	0.639	0.639
ATG13	EPG5	9606.ENSP00000432412	9606.ENSP00000282041	0	0	0	0	0	0	0	0.671	0.671
ATG13	DEPTOR	9606.ENSP00000432412	9606.ENSP00000286234	0	0	0	0	0	0	0	0.569	0.569
ATG13	ULK1	9606.ENSP00000432412	9606.ENSP00000324560	0	0	0	0	0.062	0.962	0.900	0.994	0.999
ATG13	LAMP1	9606.ENSP00000432412	9606.ENSP00000333298	0	0	0	0	0	0	0	0.530	0.530
ATG13	ATG7	9606.ENSP00000432412	9606.ENSP00000346437	0	0	0	0	0.063	0	0	0.941	0.943
ATG13	LAMTOR2	9606.ENSP00000432412	9606.ENSP00000357288	0	0	0	0	0	0	0.600	0.160	0.649
ATG7	PSMD10	9606.ENSP00000346437	9606.ENSP00000217958	0	0	0	0	0.062	0.285	0	0.726	0.801
ATG7	RPS6KB1	9606.ENSP00000346437	9606.ENSP00000225577	0	0	0	0	0.063	0	0	0.660	0.667
ATG7	PAPD7	9606.ENSP00000346437	9606.ENSP00000230859	0	0	0	0	0.064	0	0.600	0	0.609
ATG7	AP3B1	9606.ENSP00000346437	9606.ENSP00000255194	0	0	0	0	0.071	0.056	0.600	0.048	0.621
ATG7	KRAS	9606.ENSP00000346437	9606.ENSP00000256078	0	0	0	0	0.062	0.076	0	0.431	0.464
ATG7	EPG5	9606.ENSP00000346437	9606.ENSP00000282041	0	0	0	0	0	0	0	0.757	0.757
ATG7	EIF2AK3	9606.ENSP00000346437	9606.ENSP00000307235	0	0	0	0	0.064	0	0	0.470	0.482
ATG7	AGGF1	9606.ENSP00000346437	9606.ENSP00000316109	0	0	0	0	0	0	0.600	0.102	0.625
ATG7	ULK1	9606.ENSP00000346437	9606.ENSP00000324560	0	0	0	0	0.065	0.248	0	0.922	0.940
ATG7	TBK1	9606.ENSP00000346437	9606.ENSP00000329967	0	0	0	0	0.079	0.059	0	0.401	0.436
ATG7	LAMP1	9606.ENSP00000346437	9606.ENSP00000333298	0	0	0	0	0.049	0	0	0.803	0.805
ATG7	C6orf106	9606.ENSP00000346437	9606.ENSP00000363135	0	0	0	0	0	0	0	0.473	0.473
ATG7	TNF	9606.ENSP00000346437	9606.ENSP00000398698	0	0	0	0	0	0	0	0.474	0.474
ATG7	NFE2L2	9606.ENSP00000346437	9606.ENSP00000380252	0	0	0	0	0	0.074	0	0.464	0.482
ATG7	FXR1	9606.ENSP00000346437	9606.ENSP00000350170	0	0	0	0	0.053	0	0.600	0.046	0.607
ATG7	ARRB1	9606.ENSP00000346437	9606.ENSP00000409581	0	0	0	0	0	0	0.600	0.090	0.620
ATG7	ATG13	9606.ENSP00000346437	9606.ENSP00000432412	0	0	0	0	0.063	0	0	0.941	0.943
ATP13A3	RAD21	9606.ENSP00000416508	9606.ENSP00000297338	0	0	0	0	0.488	0	0	0	0.487
ATP13A3	CTNNA1	9606.ENSP00000416508	9606.ENSP00000304669	0	0	0	0	0.479	0.078	0	0.071	0.514
ATP13A3	XXYLT1	9606.ENSP00000416508	9606.ENSP00000309640	0	0	0	0	0	0	0	0.524	0.524
ATP1B1	SLC9A1	9606.ENSP00000356790	9606.ENSP00000263980	0	0	0	0	0.062	0	0.720	0.333	0.809
ATP1B1	PXK	9606.ENSP00000356790	9606.ENSP00000348472	0	0	0	0	0	0	0	0.640	0.640
ATP1B1	TNNI2	9606.ENSP00000356790	9606.ENSP00000371331	0	0	0	0	0.066	0	0	0.434	0.448
ATP1B1	NKAIN1	9606.ENSP00000356790	9606.ENSP00000362841	0	0	0	0	0	0.120	0	0.867	0.878
ATP5H	NDUFA2	9606.ENSP00000301587	9606.ENSP00000252102	0	0	0	0	0.654	0.369	0	0.500	0.881
ATP5H	COX17	9606.ENSP00000301587	9606.ENSP00000261070	0	0	0	0	0.251	0	0	0.267	0.427
ATP5H	PDIA3	9606.ENSP00000301587	9606.ENSP00000300289	0	0	0	0	0.065	0.284	0	0.221	0.434
ATP5H	P2RY12	9606.ENSP00000301587	9606.ENSP00000307259	0	0	0	0	0	0.422	0	0	0.422
ATP5H	HADHA	9606.ENSP00000301587	9606.ENSP00000370023	0	0	0	0	0.120	0.258	0	0.222	0.448
ATP5H	HSP90AB1	9606.ENSP00000301587	9606.ENSP00000360609	0	0	0	0	0.062	0.200	0	0.326	0.450
ATP5H	AK1	9606.ENSP00000301587	9606.ENSP00000362271	0	0	0	0	0.076	0	0	0.497	0.515
ATP5H	MOV10	9606.ENSP00000301587	9606.ENSP00000399797	0	0	0	0	0	0	0	0.556	0.556
ATP5H	PHB	9606.ENSP00000301587	9606.ENSP00000479488	0	0	0	0	0.129	0.426	0	0.358	0.651
ATP5H	C17orf80	9606.ENSP00000301587	9606.ENSP00000351937	0	0	0	0	0.441	0.764	0	0.447	0.920
ATP5H	NDUFB6	9606.ENSP00000301587	9606.ENSP00000369176	0	0	0	0	0.865	0.369	0	0.212	0.927
ATXN2L	PPM1J	9606.ENSP00000378917	9606.ENSP00000308926	0	0	0	0	0	0	0	0.606	0.606
ATXN2L	FXR1	9606.ENSP00000378917	9606.ENSP00000350170	0	0	0	0	0.069	0.430	0	0.433	0.673
ATXN2L	EPRS	9606.ENSP00000378917	9606.ENSP00000355890	0	0	0	0	0.065	0.649	0	0	0.657
ATXN2L	TPR	9606.ENSP00000378917	9606.ENSP00000356448	0	0	0	0	0.381	0.139	0	0	0.444
ATXN2L	ITPR3	9606.ENSP00000378917	9606.ENSP00000363435	0	0	0	0	0.076	0	0.600	0.200	0.678
ATXN2L	BRD2	9606.ENSP00000378917	9606.ENSP00000378704	0	0	0	0	0.122	0	0	0.532	0.572
ATXN2L	MOV10	9606.ENSP00000378917	9606.ENSP00000399797	0	0	0	0	0.069	0.168	0	0.340	0.445
ATXN2L	POLM	9606.ENSP00000378917	9606.ENSP00000379174	0	0	0	0	0.062	0	0	0.444	0.456
ATXN2L	APOBR	9606.ENSP00000378917	9606.ENSP00000457539	0	0	0	0	0	0	0	0.556	0.556
ATXN2L	EIF4G1	9606.ENSP00000378917	9606.ENSP00000416255	0	0	0	0	0.279	0.219	0	0.324	0.586
ATXN2L	DDX6	9606.ENSP00000378917	9606.ENSP00000478754	0	0	0	0	0.138	0.874	0	0.831	0.980
AVP	GNB4	9606.ENSP00000369647	9606.ENSP00000232564	0	0	0	0	0.062	0	0.600	0	0.608
AVP	GNG11	9606.ENSP00000369647	9606.ENSP00000248564	0	0	0	0	0	0	0.600	0	0.600
AVP	GNRH1	9606.ENSP00000369647	9606.ENSP00000276414	0	0	0	0	0.064	0	0.500	0.283	0.635
AVP	ADCY8	9606.ENSP00000369647	9606.ENSP00000286355	0	0	0	0	0	0	0.650	0	0.650
AVP	ADCY4	9606.ENSP00000369647	9606.ENSP00000312126	0	0	0	0	0	0	0.650	0	0.650
AVP	OXTR	9606.ENSP00000369647	9606.ENSP00000324270	0	0	0	0	0	0.213	0.600	0.735	0.909
AVP	CTNNB1	9606.ENSP00000369647	9606.ENSP00000344456	0	0	0	0	0.049	0	0	0.439	0.444
AVP	LCN2	9606.ENSP00000369647	9606.ENSP00000362108	0	0	0	0	0	0	0	0.414	0.414
AVP	ARRB1	9606.ENSP00000369647	9606.ENSP00000409581	0	0	0	0	0	0	0.600	0.061	0.608
AVP	ARNTL	9606.ENSP00000369647	9606.ENSP00000384517	0	0	0	0	0	0	0.900	0.246	0.921
BACE1	GZMM	9606.ENSP00000318585	9606.ENSP00000264553	0	0	0	0	0	0	0	0.954	0.954
BACE1	DNMT3A	9606.ENSP00000318585	9606.ENSP00000264709	0	0	0	0	0	0	0	0.622	0.622
BACE1	CASP6	9606.ENSP00000318585	9606.ENSP00000265164	0	0	0	0	0	0.058	0	0.397	0.407
BACE1	RTN1	9606.ENSP00000318585	9606.ENSP00000267484	0	0	0	0	0.108	0.149	0	0.516	0.601
BACE1	PDIA3	9606.ENSP00000318585	9606.ENSP00000300289	0	0	0	0	0.065	0.504	0	0.131	0.562
BACE1	PTGDR	9606.ENSP00000318585	9606.ENSP00000303424	0	0	0	0	0	0	0	0.496	0.496
BACE1	EEA1	9606.ENSP00000318585	9606.ENSP00000317955	0	0	0	0	0.062	0	0	0.436	0.449
BACE1	LAMP1	9606.ENSP00000318585	9606.ENSP00000333298	0	0	0	0	0	0.105	0	0.387	0.427
BACE1	AP1S1	9606.ENSP00000318585	9606.ENSP00000336666	0	0	0	0	0	0	0	0.444	0.444
BACE1	TNF	9606.ENSP00000318585	9606.ENSP00000398698	0	0	0	0	0	0	0	0.480	0.480
BACE1	PHF1	9606.ENSP00000318585	9606.ENSP00000363640	0	0	0	0	0.062	0	0	0.524	0.535
BACE1	HM13	9606.ENSP00000318585	9606.ENSP00000381237	0	0	0	0	0.062	0	0	0.559	0.568
BACE1	ADAM9	9606.ENSP00000318585	9606.ENSP00000419446	0	0	0	0	0	0	0	0.591	0.591
BACE1	ITM2C	9606.ENSP00000318585	9606.ENSP00000322730	0	0	0	0	0	0.213	0	0.539	0.621
BAX	C9	9606.ENSP00000293288	9606.ENSP00000263408	0	0	0	0	0	0	0.720	0	0.720
BAX	CASP6	9606.ENSP00000293288	9606.ENSP00000265164	0	0	0	0	0.082	0.178	0	0.382	0.493
BAX	EIF2AK3	9606.ENSP00000293288	9606.ENSP00000307235	0	0	0	0	0	0	0	0.415	0.414
BAX	MMP9	9606.ENSP00000293288	9606.ENSP00000361405	0	0	0	0	0	0	0	0.451	0.451
BAX	TNF	9606.ENSP00000293288	9606.ENSP00000398698	0	0	0	0	0	0.059	0	0.457	0.467
BAX	NFE2L2	9606.ENSP00000293288	9606.ENSP00000380252	0	0	0	0	0	0	0	0.469	0.469
BAX	KCNA3	9606.ENSP00000293288	9606.ENSP00000358784	0	0	0	0	0	0.486	0	0	0.485
BAX	MRPS12	9606.ENSP00000293288	9606.ENSP00000384952	0	0	0	0	0.060	0	0	0.721	0.726
BAX	NTRK3	9606.ENSP00000293288	9606.ENSP00000354207	0	0	0	0	0	0	0.900	0.045	0.900
BAX	RUNX2	9606.ENSP00000293288	9606.ENSP00000360493	0	0	0	0	0	0	0.900	0.194	0.915
BCL2L15	LSMEM1	9606.ENSP00000376992	9606.ENSP00000323304	0	0	0	0	0	0	0	0.625	0.625
BDH1	DHTKD1	9606.ENSP00000376184	9606.ENSP00000263035	0	0	0	0	0.424	0	0	0.325	0.594
BDH1	DPYS	9606.ENSP00000376184	9606.ENSP00000276651	0	0	0	0	0.062	0	0	0.392	0.405
BEND2	CKLF	9606.ENSP00000369372	9606.ENSP00000264001	0	0	0	0	0	0	0	0.410	0.410
BET1L	STX1A	9606.ENSP00000372210	9606.ENSP00000222812	0	0	0	0	0.051	0.116	0.540	0.207	0.653
BET1L	FAF2	9606.ENSP00000372210	9606.ENSP00000261942	0	0	0	0	0	0	0	0.442	0.442
BET1L	ZMIZ2	9606.ENSP00000372210	9606.ENSP00000311778	0	0	0	0	0.065	0	0	0.443	0.457
BET1L	AP1S1	9606.ENSP00000372210	9606.ENSP00000336666	0	0	0	0	0.082	0	0	0.389	0.416
BET1L	PEAR1	9606.ENSP00000372210	9606.ENSP00000344465	0	0	0	0	0	0	0	0.614	0.614
BET1L	GOLGA2	9606.ENSP00000372210	9606.ENSP00000416097	0	0	0	0	0	0	0	0.653	0.653
BET1L	USO1	9606.ENSP00000372210	9606.ENSP00000444850	0	0	0	0	0.052	0.383	0	0.476	0.667
BEX1	GPRASP1	9606.ENSP00000361813	9606.ENSP00000445683	0	0	0	0	0.097	0	0	0.688	0.706
BHLHE41	ARNTL	9606.ENSP00000242728	9606.ENSP00000384517	0	0	0	0	0	0.120	0.900	0.815	0.982
BLVRB	BTG2	9606.ENSP00000263368	9606.ENSP00000290551	0	0	0	0	0	0	0	0.574	0.574
BLVRB	ACP5	9606.ENSP00000263368	9606.ENSP00000468767	0	0	0	0	0.081	0	0.900	0	0.904
BMPR2	CTNNB1	9606.ENSP00000363708	9606.ENSP00000344456	0	0	0	0	0	0.142	0	0.431	0.491
BMPR2	SMURF1	9606.ENSP00000363708	9606.ENSP00000354621	0	0	0	0	0.062	0.298	0.900	0.531	0.965
BMPR2	RUNX2	9606.ENSP00000363708	9606.ENSP00000360493	0	0	0	0	0	0	0	0.502	0.502
BMPR2	ACVR1B	9606.ENSP00000363708	9606.ENSP00000442656	0	0	0	0.705	0.062	0.192	0	0.854	0.407
BMPR2	CDC42	9606.ENSP00000363708	9606.ENSP00000383118	0	0	0	0	0	0.184	0	0.448	0.531
BMPR2	ID1	9606.ENSP00000363708	9606.ENSP00000365280	0	0	0	0	0.062	0	0	0.602	0.610
BOD1L1	ZNF638	9606.ENSP00000040738	9606.ENSP00000386433	0	0	0	0	0.103	0	0	0.361	0.402
BOD1L1	RECQL5	9606.ENSP00000040738	9606.ENSP00000317636	0	0	0	0	0.088	0	0	0.418	0.446
BOD1L1	WRN	9606.ENSP00000040738	9606.ENSP00000298139	0	0	0	0	0.103	0	0	0.502	0.534
BOD1L1	BRCA2	9606.ENSP00000040738	9606.ENSP00000369497	0	0	0	0	0.062	0	0	0.607	0.616
BRCA2	BOD1L1	9606.ENSP00000369497	9606.ENSP00000040738	0	0	0	0	0.062	0	0	0.607	0.616
BRCA2	DMC1	9606.ENSP00000369497	9606.ENSP00000216024	0	0	0	0	0.082	0.832	0.800	0.428	0.980
BRCA2	KRT5	9606.ENSP00000369497	9606.ENSP00000252242	0	0	0	0	0	0	0	0.467	0.467
BRCA2	KRAS	9606.ENSP00000369497	9606.ENSP00000256078	0	0	0	0	0	0	0	0.688	0.688
BRCA2	PSMD3	9606.ENSP00000369497	9606.ENSP00000264639	0	0	0	0	0	0.298	0	0.834	0.878
BRCA2	EGF	9606.ENSP00000369497	9606.ENSP00000265171	0	0	0	0	0	0	0	0.406	0.406
BRCA2	HIST1H2BD	9606.ENSP00000369497	9606.ENSP00000289316	0	0	0	0	0	0	0.600	0.096	0.622
BRCA2	SLX4	9606.ENSP00000369497	9606.ENSP00000294008	0	0	0	0	0.054	0	0.900	0.819	0.981
BRCA2	RAD21	9606.ENSP00000369497	9606.ENSP00000297338	0	0	0	0	0.084	0.355	0	0.341	0.577
BRCA2	WRN	9606.ENSP00000369497	9606.ENSP00000298139	0	0	0	0	0.187	0	0.600	0.767	0.918
BRCA2	RECQL5	9606.ENSP00000369497	9606.ENSP00000317636	0	0	0	0	0.082	0.209	0	0.635	0.712
BRCA2	EZH2	9606.ENSP00000369497	9606.ENSP00000320147	0	0	0	0	0.159	0	0	0.416	0.488
BRCA2	C17orf70	9606.ENSP00000369497	9606.ENSP00000333283	0	0	0	0	0.058	0	0	0.743	0.748
BRCA2	USP1	9606.ENSP00000369497	9606.ENSP00000343526	0	0	0	0	0.134	0	0	0.700	0.729
BRCA2	CTNNB1	9606.ENSP00000369497	9606.ENSP00000344456	0	0	0	0	0	0	0	0.528	0.528
BRCA2	MLH3	9606.ENSP00000369497	9606.ENSP00000348020	0	0	0	0	0.123	0	0.650	0.502	0.834
BRCA2	CHD4	9606.ENSP00000369497	9606.ENSP00000349508	0	0	0	0	0.063	0.065	0	0.385	0.414
BRCA2	TOP1	9606.ENSP00000369497	9606.ENSP00000354522	0	0	0	0	0.049	0.116	0	0.626	0.658
BRCA2	SMC5	9606.ENSP00000369497	9606.ENSP00000354957	0	0	0	0	0.124	0.080	0	0.439	0.508
BRCA2	HIST2H2BE	9606.ENSP00000369497	9606.ENSP00000358151	0	0	0	0	0	0	0.600	0.324	0.718
BRCA2	TOP2A	9606.ENSP00000369497	9606.ENSP00000411532	0	0	0	0	0.260	0.116	0	0.487	0.635
BRCA2	HIST1H2BH	9606.ENSP00000369497	9606.ENSP00000479169	0	0	0	0	0.076	0	0.600	0.096	0.636
BRD2	HIST1H4F	9606.ENSP00000378704	9606.ENSP00000244537	0	0	0	0	0	0.978	0	0.965	0.999
BRD2	SMARCC1	9606.ENSP00000378704	9606.ENSP00000254480	0	0	0	0	0.098	0.337	0	0.241	0.507
BRD2	KRAS	9606.ENSP00000378704	9606.ENSP00000256078	0	0	0	0	0.062	0.078	0.900	0.248	0.926
BRD2	TAF12	9606.ENSP00000378704	9606.ENSP00000263974	0	0	0	0	0.092	0.410	0	0.133	0.495
BRD2	ATAD2	9606.ENSP00000378704	9606.ENSP00000287394	0	0	0	0	0.073	0.098	0	0.548	0.589
BRD2	HIST1H2AE	9606.ENSP00000378704	9606.ENSP00000303373	0	0	0	0	0.052	0.362	0	0.086	0.400
BRD2	EZH2	9606.ENSP00000378704	9606.ENSP00000320147	0	0	0	0	0	0.103	0	0.418	0.456
BRD2	CHD4	9606.ENSP00000378704	9606.ENSP00000349508	0	0	0	0	0.173	0.368	0	0.417	0.669
BRD2	HIST2H2BE	9606.ENSP00000378704	9606.ENSP00000358151	0	0	0	0	0.049	0.395	0	0.587	0.742
BRD2	RUNX2	9606.ENSP00000378704	9606.ENSP00000360493	0	0	0	0	0	0.056	0	0.471	0.479
BRD2	PHF1	9606.ENSP00000378704	9606.ENSP00000363640	0	0	0	0	0.063	0	0	0.465	0.477
BRD2	ATXN2L	9606.ENSP00000378704	9606.ENSP00000378917	0	0	0	0	0.122	0	0	0.532	0.572
BST2	CHMP4B	9606.ENSP00000252593	9606.ENSP00000217402	0	0	0	0	0	0.417	0	0.103	0.454
BST2	TCF4	9606.ENSP00000252593	9606.ENSP00000381382	0	0	0	0	0	0	0	0.406	0.406
BST2	MOV10	9606.ENSP00000252593	9606.ENSP00000399797	0	0	0	0	0.064	0	0	0.393	0.408
BST2	TNF	9606.ENSP00000252593	9606.ENSP00000398698	0	0	0	0	0.088	0	0	0.390	0.419
BST2	EZR	9606.ENSP00000252593	9606.ENSP00000356042	0	0	0	0	0	0	0	0.505	0.505
BST2	IFI44	9606.ENSP00000252593	9606.ENSP00000359783	0	0	0	0	0.328	0	0	0.403	0.582
BST2	CLEC4C	9606.ENSP00000252593	9606.ENSP00000440428	0	0	0	0	0	0	0	0.602	0.602
BST2	LILRA4	9606.ENSP00000252593	9606.ENSP00000291759	0	0	0	0	0	0.417	0	0.989	0.993
BTG2	EGR2	9606.ENSP00000290551	9606.ENSP00000242480	0	0	0	0	0.310	0	0	0.343	0.528
BTG2	FOSB	9606.ENSP00000290551	9606.ENSP00000245919	0	0	0	0	0.220	0	0	0.455	0.557
BTG2	BLVRB	9606.ENSP00000290551	9606.ENSP00000263368	0	0	0	0	0	0	0	0.574	0.574
BTG2	PDCD4	9606.ENSP00000290551	9606.ENSP00000280154	0	0	0	0	0	0	0	0.506	0.506
BTG2	IFI44	9606.ENSP00000290551	9606.ENSP00000359783	0	0	0	0	0.063	0	0	0.494	0.506
BTG2	KLF7	9606.ENSP00000290551	9606.ENSP00000309570	0	0	0	0	0.496	0	0	0.213	0.586
BTK	CORO1A	9606.ENSP00000483570	9606.ENSP00000219150	0	0	0	0	0.352	0.118	0	0.247	0.532
BTK	WASL	9606.ENSP00000483570	9606.ENSP00000223023	0	0	0	0	0.062	0.104	0.900	0.255	0.929
BTK	RPS6KB1	9606.ENSP00000483570	9606.ENSP00000225577	0	0	0	0.566	0.056	0.308	0	0.351	0.414
BTK	GNB4	9606.ENSP00000483570	9606.ENSP00000232564	0	0	0	0	0	0.078	0.600	0	0.615
BTK	GNG11	9606.ENSP00000483570	9606.ENSP00000248564	0	0	0	0	0	0.056	0.600	0.061	0.614
BTK	KRAS	9606.ENSP00000483570	9606.ENSP00000256078	0	0	0	0	0.062	0.270	0	0.370	0.531
BTK	PDCD4	9606.ENSP00000483570	9606.ENSP00000280154	0	0	0	0	0	0	0	0.474	0.474
BTK	CYTH3	9606.ENSP00000483570	9606.ENSP00000297044	0	0	0	0	0	0.091	0	0.527	0.552
BTK	CLEC1B	9606.ENSP00000483570	9606.ENSP00000298527	0	0	0	0	0.194	0.058	0	0.340	0.455
BTK	RGS18	9606.ENSP00000483570	9606.ENSP00000356430	0	0	0	0	0.354	0.112	0	0.180	0.488
BTK	PLEKHA1	9606.ENSP00000483570	9606.ENSP00000357986	0	0	0	0	0	0	0	0.498	0.498
BTK	ITPR3	9606.ENSP00000483570	9606.ENSP00000363435	0	0	0	0	0	0.076	0.650	0.264	0.741
BTK	DLEU1	9606.ENSP00000483570	9606.ENSP00000367422	0	0	0	0	0	0	0	0.454	0.454
BTK	GRB2	9606.ENSP00000483570	9606.ENSP00000376345	0	0	0	0.679	0.062	0.339	0.900	0.856	0.950
BTK	CDC42	9606.ENSP00000483570	9606.ENSP00000383118	0	0	0	0	0.052	0.140	0.900	0.396	0.944
BTK	TNF	9606.ENSP00000483570	9606.ENSP00000398698	0	0	0	0	0.175	0.056	0	0.478	0.558
BTK	IL10	9606.ENSP00000483570	9606.ENSP00000412237	0	0	0	0	0.062	0.060	0	0.472	0.494
